ID,Group,Value
2000,3,813
2001,3,1757
2002,3,890
2003,3,1342
2004,3,1060
2005,3,1370
2006,3,1196
2007,3,1114
2008,3,124
2009,3,1034
2010,3,1148
2011,3,1129
2012,3,357
2013,3,343
2014,3,18
2015,3,558
2016,3,1401
2017,3,991
2018,3,450
2019,3,241
2020,3,6
2021,3,1518
2022,3,1564
2023,3,918
2024,3,1765
2025,3,1289
2026,3,516
2027,3,193
2028,3,1000
2029,3,1210
2030,3,977
2031,3,402
2032,3,1591
2033,3,1856
2034,3,240
2035,3,735
2036,3,793
2037,3,233
2038,3,568
2039,3,1739
2040,3,1272
2041,3,1319
2042,3,1333
2043,3,111
2044,3,763
2045,3,90
2046,3,1847
2047,3,1305
2048,3,1343
2049,3,95
2050,3,1199
2051,3,1386
2052,3,332
2053,3,1269
2054,3,97
2055,3,337
2056,3,370
2057,3,1266
2058,3,397
2059,3,624
2060,3,1612
2061,3,968
2062,3,713
2063,3,1399
2064,3,1907
2065,3,1183
2066,3,1422
2067,3,436
2068,3,198
2069,3,1737
2070,3,1216
2071,3,436
2072,3,137
2073,3,1883
2074,3,1653
2075,3,1555
2076,3,23
2077,3,1033
2078,3,1721
2079,3,1230
2080,3,694
2081,3,1608
2082,3,1555
2083,3,617
2084,3,1073
2085,3,1309
2086,3,1715
2087,3,1303
2088,3,1928
2089,3,363
2090,3,641
2091,3,1946
2092,3,828
2093,3,837
2094,3,1996
2095,3,1011
2096,3,643
2097,3,1374
2098,3,439
2099,3,957
2100,3,1707
2101,3,1934
2102,3,96
2103,3,1737
2104,3,1804
2105,3,1445
2106,3,1042
2107,3,2
2108,3,1312
2109,3,650
2110,3,1845
2111,3,501
2112,3,1856
2113,3,375
2114,3,1757
2115,3,1161
2116,3,1378
2117,3,1259
2118,3,799
2119,3,88
2120,3,877
2121,3,647
2122,3,542
2123,3,819
2124,3,1362
2125,3,626
2126,3,1571
2127,3,1997
2128,3,1481
2129,3,1618
2130,3,1303
2131,3,52
2132,3,445
2133,3,373
2134,3,332
2135,3,1311
2136,3,458
2137,3,116
2138,3,1697
2139,3,812
2140,3,458
2141,3,236
2142,3,644
2143,3,1028
2144,3,1518
2145,3,1216
2146,3,1282
2147,3,1871
2148,3,1009
2149,3,1172
2150,3,1520
2151,3,1561
2152,3,1168
2153,3,1610
2154,3,1960
2155,3,1870
2156,3,961
2157,3,940
2158,3,1817
2159,3,265
2160,3,118
2161,3,1405
2162,3,1577
2163,3,1904
2164,3,898
2165,3,1130
2166,3,1451
2167,3,736
2168,3,1636
2169,3,862
2170,3,1849
2171,3,772
2172,3,177
2173,3,1585
2174,3,563
2175,3,1338
2176,3,1387
2177,3,266
2178,3,1911
2179,3,1418
2180,3,1048
2181,3,709
2182,3,1556
2183,3,1278
2184,3,927
2185,3,1252
2186,3,699
2187,3,29
2188,3,36
2189,3,627
2190,3,392
2191,3,431
2192,3,1039
2193,3,1574
2194,3,722
2195,3,694
2196,3,1956
2197,3,63
2198,3,225
2199,3,1033
2200,3,912
2201,3,553
2202,3,365
2203,3,1996
2204,3,1631
2205,3,179
2206,3,389
2207,3,1175
2208,3,694
2209,3,1473
2210,3,1819
2211,3,64
2212,3,971
2213,3,1712
2214,3,1938
2215,3,1035
2216,3,116
2217,3,1216
2218,3,68
2219,3,789
2220,3,188
2221,3,1860
2222,3,1389
2223,3,345
2224,3,216
2225,3,1186
2226,3,1214
2227,3,157
2228,3,409
2229,3,1561
2230,3,1932
2231,3,1736
2232,3,840
2233,3,219
2234,3,1257
2235,3,143
2236,3,1927
2237,3,771
2238,3,1115
2239,3,713
2240,3,143
2241,3,1785
2242,3,1620
2243,3,1318
2244,3,381
2245,3,925
2246,3,1724
2247,3,139
2248,3,720
2249,3,1886
2250,3,1535
2251,3,729
2252,3,1446
2253,3,1961
2254,3,646
2255,3,1563
2256,3,547
2257,3,516
2258,3,422
2259,3,57
2260,3,999
2261,3,1563
2262,3,1173
2263,3,1390
2264,3,824
2265,3,1000
2266,3,1574
2267,3,909
2268,3,1705
2269,3,29
2270,3,1885
2271,3,402
2272,3,3
2273,3,824
2274,3,59
2275,3,1321
2276,3,1878
2277,3,92
2278,3,1908
2279,3,1174
2280,3,221
2281,3,614
2282,3,1668
2283,3,232
2284,3,1083
2285,3,1658
2286,3,633
2287,3,749
2288,3,1972
2289,3,1217
2290,3,1103
2291,3,536
2292,3,571
2293,3,1096
2294,3,100
2295,3,1381
2296,3,84
2297,3,1977
2298,3,1695
2299,3,1359
2300,3,1130
2301,3,724
2302,3,1918
2303,3,909
2304,3,512
2305,3,1931
2306,3,1819
2307,3,1816
2308,3,622
2309,3,419
2310,3,1101
2311,3,1920
2312,3,356
2313,3,1365
2314,3,389
2315,3,1042
2316,3,1105
2317,3,122
2318,3,336
2319,3,1894
2320,3,454
2321,3,1508
2322,3,938
2323,3,494
2324,3,1999
2325,3,598
2326,3,774
2327,3,953
2328,3,1258
2329,3,709
2330,3,676
2331,3,254
2332,3,1092
2333,3,729
2334,3,543
2335,3,771
2336,3,1686
2337,3,1981
2338,3,1269
2339,3,362
2340,3,1589
2341,3,928
2342,3,697
2343,3,1875
2344,3,812
2345,3,1923
2346,3,1723
2347,3,33
2348,3,546
2349,3,30
2350,3,1182
2351,3,1838
2352,3,936
2353,3,960
2354,3,380
2355,3,1637
2356,3,1969
2357,3,1148
2358,3,389
2359,3,403
2360,3,1748
2361,3,617
2362,3,100
2363,3,1253
2364,3,943
2365,3,952
2366,3,38
2367,3,1025
2368,3,1297
2369,3,1727
2370,3,737
2371,3,849
2372,3,415
2373,3,1424
2374,3,1115
2375,3,9
2376,3,237
2377,3,1949
2378,3,999
2379,3,115
2380,3,467
2381,3,1248
2382,3,1193
2383,3,651
2384,3,1968
2385,3,708
2386,3,632
2387,3,1072
2388,3,269
2389,3,764
2390,3,1973
2391,3,418
2392,3,783
2393,3,257
2394,3,2000
2395,3,1995
2396,3,1226
2397,3,180
2398,3,1713
2399,3,198
2400,3,569
2401,3,1488
2402,3,1970
2403,3,401
2404,3,892
2405,3,1505
2406,3,1001
2407,3,725
2408,3,940
2409,3,1032
2410,3,1948
2411,3,778
2412,3,1525
2413,3,1556
2414,3,1216
2415,3,1638
2416,3,107
2417,3,456
2418,3,1382
2419,3,1242
2420,3,345
2421,3,1980
2422,3,1028
2423,3,1391
2424,3,15
2425,3,1820
2426,3,1356
2427,3,681
2428,3,142
2429,3,369
2430,3,1041
2431,3,1210
2432,3,1545
2433,3,841
2434,3,812
2435,3,1909
2436,3,751
2437,3,448
2438,3,658
2439,3,1662
2440,3,1852
2441,3,682
2442,3,792
2443,3,158
2444,3,1620
2445,3,1751
2446,3,527
2447,3,1913
2448,3,473
2449,3,856
2450,3,1071
2451,3,1170
2452,3,781
2453,3,1771
2454,3,804
2455,3,1842
2456,3,1938
2457,3,297
2458,3,1245
2459,3,560
2460,3,96
2461,3,697
2462,3,1908
2463,3,897
2464,3,1711
2465,3,549
2466,3,1960
2467,3,1995
2468,3,1933
2469,3,1664
2470,3,293
2471,3,1166
2472,3,467
2473,3,1454
2474,3,1097
2475,3,194
2476,3,1546
2477,3,1753
2478,3,691
2479,3,788
2480,3,1487
2481,3,1318
2482,3,1160
2483,3,391
2484,3,906
2485,3,1833
2486,3,630
2487,3,1572
2488,3,1425
2489,3,602
2490,3,1751
2491,3,1185
2492,3,1671
2493,3,407
2494,3,229
2495,3,1078
2496,3,174
2497,3,1518
2498,3,1423
2499,3,1150
2500,3,1468
2501,3,916
2502,3,670
2503,3,1105
2504,3,1509
2505,3,816
2506,3,1458
2507,3,152
2508,3,1488
2509,3,434
2510,3,129
2511,3,153
2512,3,331
2513,3,868
2514,3,861
2515,3,1641
2516,3,1926
2517,3,1904
2518,3,90
2519,3,1731
2520,3,12
2521,3,762
2522,3,1185
2523,3,990
2524,3,1127
2525,3,593
2526,3,1705
2527,3,974
2528,3,1524
2529,3,1742
2530,3,909
2531,3,570
2532,3,1220
2533,3,870
2534,3,830
2535,3,1296
2536,3,721
2537,3,25
2538,3,212
2539,3,1676
2540,3,231
2541,3,806
2542,3,387
2543,3,226
2544,3,200
2545,3,1354
2546,3,239
2547,3,1458
2548,4,47
2549,4,983
2550,4,1442
2551,4,1382
2552,4,684
2553,4,1196
2554,4,855
2555,4,965
2556,4,426
2557,4,1346
2558,4,1217
2559,4,1539
2560,4,24
2561,4,260
2562,4,1081
2563,4,1399
2564,4,1944
2565,4,1010
2566,4,62
2567,4,643
2568,4,1887
2569,4,1045
2570,4,1213
2571,4,1238
2572,4,1244
2573,4,1552
2574,4,1500
2575,4,27
2576,4,1713
2577,4,1611
2578,4,882
2579,4,1159
2580,4,1971
2581,4,1631
2582,4,1795
2583,4,592
2584,4,197
2585,4,180
2586,4,1391
2587,4,1455
2588,4,270
2589,4,136
2590,4,1414
2591,4,1126
2592,4,1009
2593,4,202
2594,4,1683
2595,4,978
2596,4,101
2597,4,1971
2598,4,1822
2599,4,1895
2600,4,1309
2601,4,1123
2602,4,842
2603,4,1987
2604,4,673
2605,4,1238
2606,4,1384
2607,4,89
2608,4,752
2609,4,1492
2610,4,1192
2611,4,1417
2612,4,1829
2613,4,249
2614,4,1010
2615,4,5
2616,4,276
2617,4,478
2618,4,1110
2619,4,1294
2620,4,1733
2621,4,824
2622,4,1817
2623,4,292
2624,4,1933
2625,4,689
2626,4,1258
2627,4,533
2628,4,1324
2629,4,1421
2630,4,1675
2631,4,1960
2632,4,904
2633,4,794
2634,4,84
2635,4,1365
2636,4,180
2637,4,1086
2638,4,1611
2639,4,726
2640,4,845
2641,4,291
2642,4,1312
2643,4,1500
2644,4,870
2645,4,722
2646,4,642
2647,4,1949
2648,4,657
2649,4,1678
2650,4,1791
2651,4,1708
2652,4,1705
2653,4,56
2654,4,531
2655,4,1759
2656,4,1435
2657,4,1243
2658,4,1210
2659,4,1167
2660,4,1950
2661,4,320
2662,4,439
2663,4,302
2664,4,1959
2665,4,1014
2666,4,1324
2667,4,1342
2668,4,1900
2669,4,1884
2670,4,1014
2671,4,1550
2672,4,1206
2673,4,1933
2674,4,1440
2675,4,901
2676,4,443
2677,4,936
2678,4,425
2679,4,1084
2680,4,1183
2681,4,508
2682,4,550
2683,4,776
2684,4,1560
2685,4,736
2686,4,1900
2687,4,1722
2688,4,510
2689,4,1838
2690,4,1321
2691,4,1087
2692,4,1296
2693,4,1120
2694,4,703
2695,4,1054
2696,4,1817
2697,4,1797
2698,4,1860
2699,4,343
2700,4,1075
2701,4,1136
2702,4,392
2703,4,118
2704,4,289
2705,4,1031
2706,4,73
2707,4,1157
2708,4,149
2709,4,568
2710,4,255
2711,4,1351
2712,4,1990
2713,4,311
2714,4,785
2715,4,195
2716,4,1621
2717,4,219
2718,4,1594
2719,4,1950
2720,4,673
2721,4,1878
2722,4,254
2723,4,1573
2724,4,446
2725,4,1362
2726,4,141
2727,4,126
2728,4,1887
2729,4,1735
2730,4,1601
2731,4,1066
2732,4,760
2733,4,830
2734,4,385
2735,4,658
2736,4,1314
2737,4,187
2738,4,1067
2739,4,629
2740,4,524
2741,4,1119
2742,4,678
2743,4,1048
2744,4,985
2745,4,1052
2746,4,1698
2747,4,1202
2748,4,247
2749,4,1708
2750,4,899
2751,4,482
2752,4,298
2753,4,52
2754,4,869
2755,4,58
2756,4,1086
2757,4,1141
2758,4,476
2759,4,1969
2760,4,587
2761,4,918
2762,4,294
2763,4,797
2764,4,1816
2765,4,1354
2766,4,1777
2767,4,1385
2768,4,532
2769,4,1573
2770,4,1718
2771,4,615
2772,4,1420
2773,4,1135
2774,4,1904
2775,4,304
2776,4,1634
2777,4,742
2778,4,1974
2779,4,674
2780,4,342
2781,4,18
2782,4,462
2783,4,146
2784,4,745
2785,4,1330
2786,4,131
2787,4,1910
2788,4,835
2789,4,11
2790,4,1201
2791,4,292
2792,4,649
2793,4,1220
2794,4,805
2795,4,776
2796,4,1083
2797,4,386
2798,4,1697
2799,4,1367
2800,4,624
2801,4,925
2802,4,1325
2803,4,542
2804,4,1212
2805,4,275
2806,4,1051
2807,4,393
2808,4,728
2809,4,739
2810,4,278
2811,4,793
2812,4,208
2813,4,3
2814,4,381
2815,4,44
2816,4,1244
2817,4,253
2818,4,1933
2819,4,591
2820,4,738
2821,4,1811
2822,4,1533
2823,4,1421
2824,4,286
2825,4,810
2826,4,900
2827,4,1164
2828,4,385
2829,4,221
2830,4,148
2831,4,1181
2832,4,1123
2833,4,594
2834,4,515
2835,4,467
2836,4,453
2837,4,516
2838,4,921
2839,4,47
2840,4,1533
2841,4,261
2842,4,1060
2843,4,195
2844,4,873
2845,4,1995
2846,4,678
2847,4,370
2848,4,1996
2849,4,1765
2850,4,780
2851,4,1784
2852,4,1580
2853,4,403
2854,4,1214
2855,4,427
2856,4,1436
2857,4,1264
2858,4,1848
2859,4,563
2860,4,441
2861,4,632
2862,4,1979
2863,4,1456
2864,4,234
2865,4,885
2866,4,983
2867,4,1251
2868,4,1827
2869,4,546
2870,4,302
2871,4,1239
2872,4,567
2873,4,16
2874,4,1558
2875,4,1573
2876,4,1927
2877,4,22
2878,4,353
2879,4,1838
2880,4,343
2881,4,146
2882,4,951
2883,4,145
2884,4,696
2885,4,534
2886,4,323
2887,4,1911
2888,4,588
2889,4,1187
2890,4,1266
2891,4,1555
2892,4,1037
2893,4,408
2894,4,363
2895,4,1331
2896,4,1838
2897,4,20
2898,4,897
2899,4,65
2900,4,1879
2901,4,565
2902,4,1695
2903,4,1922
2904,4,776
2905,4,1873
2906,4,1789
2907,4,1732
2908,4,1727
2909,4,1467
2910,4,927
2911,4,1550
2912,4,1949
2913,4,70
2914,4,1636
2915,4,1924
2916,4,958
2917,4,1614
2918,4,407
2919,4,174
2920,4,1588
2921,4,293
2922,4,1353
2923,4,135
2924,4,403
2925,4,1012
2926,4,1981
2927,4,1035
2928,4,994
2929,4,893
2930,4,338
2931,4,1705
2932,4,474
2933,4,190
2934,4,796
2935,4,167
2936,4,257
2937,4,86
2938,4,190
2939,4,183
2940,4,674
2941,4,775
2942,4,1494
2943,4,1041
2944,4,1772
2945,4,1258
2946,4,406
2947,4,18
2948,4,601
2949,4,146
2950,4,1948
2951,4,158
2952,4,851
2953,4,421
2954,4,639
2955,4,653
2956,4,338
2957,4,1941
2958,4,973
2959,4,1303
2960,4,1135
2961,4,1509
2962,4,1029
2963,4,1213
2964,4,968
2965,4,1403
2966,4,517
2967,4,748
2968,4,580
2969,4,221
2970,4,248
2971,4,953
2972,4,1006
2973,4,713
2974,4,1867
2975,4,1535
2976,4,1016
2977,4,902
2978,4,160
2979,4,528
2980,4,206
2981,4,1967
2982,4,1452
2983,4,268
2984,4,404
2985,4,411
2986,4,868
2987,4,679
2988,4,961
2989,4,732
2990,4,1648
2991,4,929
2992,4,1477
2993,4,1864
2994,4,1404
2995,4,73
2996,4,1024
2997,4,653
2998,4,1541
2999,4,1352
3000,4,1348
3001,4,1881
3002,4,1384
3003,4,1775
3004,4,279
3005,4,270
3006,4,47
3007,4,1775
3008,4,293
3009,4,699
3010,4,1054
3011,4,1717
3012,4,1675
3013,4,1422
3014,4,1013
3015,4,1311
3016,4,236
3017,4,1436
3018,4,1230
3019,4,908
3020,4,1732
3021,4,1382
3022,4,1342
3023,4,673
3024,4,1374
3025,4,1610
3026,4,631
3027,4,183
3028,4,1806
3029,4,1934
3030,4,1367
3031,4,293
3032,4,451
3033,4,1805
3034,4,1001
3035,4,1276
3036,4,1182
3037,4,127
3038,4,1691
3039,4,341
3040,4,59
3041,4,919
3042,4,1028
3043,4,675
3044,4,208
3045,4,18
3046,4,851
3047,4,95
3048,4,1657
3049,4,1865
3050,4,1779
3051,4,317
3052,4,1388
3053,4,1503
3054,4,172
3055,4,770
3056,4,909
3057,4,14
3058,4,722
3059,4,1866
3060,4,1539
3061,4,1534
3062,4,275
3063,4,319
3064,4,1465
3065,4,96
3066,4,488
3067,4,1898
3068,4,673
3069,4,870
3070,4,1181
3071,4,1821
3072,4,99
3073,4,1954
3074,4,1155
3075,4,297
3076,4,226
3077,4,1939
3078,4,1240
3079,4,19
3080,4,1569
3081,4,1652
3082,4,203
3083,4,753
3084,4,771
3085,4,1237
3086,4,92
3087,4,560
3088,4,620
3089,4,1010
3090,4,759
3091,4,1352
3092,4,1470
3093,4,1116
3094,4,836
3095,4,1290
3096,4,1918
3097,4,1915
3098,4,233
3099,4,159
3100,4,1989
3101,4,150
3102,4,354
3103,4,515
3104,4,903
3105,4,1787
3106,4,435
3107,4,319
3108,4,1714
3109,4,923
3110,4,809
3111,4,310
3112,4,1022
3113,4,1420
3114,4,1330
3115,4,326
3116,4,727
3117,4,1451
3118,4,1766
3119,4,729
3120,4,1445
3121,4,1704
3122,4,1271
3123,4,1768
3124,4,740
3125,4,1068
3126,4,299
3127,4,918
3128,4,549
3129,4,1198
3130,4,1750
3131,4,1202
3132,4,663
3133,4,391
3134,4,1960
3135,4,1072
3136,4,1813
3137,4,1908
3138,4,921
3139,4,813
3140,4,37
3141,4,1200
3142,4,666
3143,4,918
3144,4,358
3145,4,1596
3146,4,170
3147,4,1285
3148,4,753
3149,4,1669
3150,4,1404
3151,4,335
3152,4,457
3153,4,744
3154,4,1426
3155,4,95
3156,4,212
3157,4,104
3158,4,1998
3159,4,811
3160,4,530
3161,4,1379
3162,4,967
3163,4,751
3164,4,97
3165,4,760
3166,4,1836
3167,4,641
3168,4,1352
3169,4,1715
3170,4,705
3171,4,1759
3172,4,780
3173,4,1808
3174,4,863
3175,4,1119
3176,4,1591
3177,4,596
3178,4,1927
3179,4,659
3180,4,1716
3181,4,887
3182,4,1583
3183,4,1163
3184,4,136
3185,4,1103
3186,4,1701
3187,4,1007
3188,4,934
3189,4,777
3190,4,1438
3191,4,429
3192,4,1835
3193,4,1153
3194,4,130
3195,4,639
3196,4,629
3197,4,1119
3198,4,522
3199,4,1080
3200,4,1386
3201,4,875
3202,4,1553
3203,4,927
3204,4,9
3205,4,1560
3206,4,1487
3207,4,1987
3208,4,1129
3209,4,1815
3210,4,171
3211,4,1375
3212,4,423
3213,4,1609
3214,4,1644
3215,4,212
3216,4,1555
3217,4,396
3218,4,742
3219,4,1864
3220,4,866
3221,4,360
3222,4,198
3223,4,5
3224,4,140
3225,4,1807
3226,4,338
3227,4,1027
3228,4,1387
3229,4,1821
3230,4,162
3231,4,1183
3232,4,1437
3233,4,1214
3234,4,239
3235,4,739
3236,4,443
3237,4,1806
3238,4,231
3239,4,627
3240,4,1465
3241,4,177
3242,4,1323
3243,4,853
3244,4,540
3245,4,1419
3246,4,1505
3247,4,67
3248,4,881
3249,4,1152
3250,4,615
3251,4,1693
3252,4,1074
3253,4,1143
3254,4,1889
3255,4,1188
3256,4,330
3257,4,1890
3258,4,1979
3259,4,1106
3260,4,52
3261,4,1329
3262,4,1190
3263,4,1802
3264,4,1390
3265,4,362
3266,4,407
3267,4,1793
3268,4,545
3269,4,1933
3270,4,1017
3271,4,1795
3272,4,1773
3273,4,810
3274,4,1818
3275,4,659
3276,4,1752
3277,4,772
3278,4,679
3279,4,471
3280,4,1906
3281,4,2
3282,4,865
3283,4,827
3284,4,811
3285,4,1515
3286,4,538
3287,4,1052
3288,4,466
3289,4,20
3290,4,1980
3291,4,1210
3292,4,1038
3293,4,1733
3294,4,1469
3295,4,1908
3296,4,1124
3297,4,51
3298,4,195
3299,4,1435
3300,4,864
3301,4,1329
3302,4,356
3303,4,771
3304,4,1190
3305,4,1835
3306,4,1164
3307,4,1300
3308,4,41
3309,4,142
3310,4,709
3311,4,649
3312,4,1343
3313,4,992
3314,4,304
3315,4,161
3316,4,133
3317,4,670
3318,4,1726
3319,4,1837
3320,4,570
3321,4,677
3322,4,1014
3323,4,1895
3324,4,1356
3325,4,806
3326,4,101
3327,4,378
3328,4,1401
3329,4,1660
3330,4,1446
3331,4,1320
3332,4,635
3333,4,1084
3334,4,1673
3335,4,1621
3336,4,1636
3337,4,617
3338,4,1419
3339,4,1937
3340,4,351
3341,4,1333
3342,4,194
3343,4,552
3344,4,1732
3345,4,1951
3346,4,1634
3347,4,1567
3348,4,85
3349,4,890
3350,4,609
3351,4,342
3352,4,1235
3353,4,56
3354,4,960
3355,4,421
3356,5,1115
3357,5,1722
3358,5,514
3359,5,1082
3360,5,653
3361,5,928
3362,5,1149
3363,5,1403
3364,5,258
3365,5,724
3366,5,478
3367,5,477
3368,5,928
3369,5,364
3370,5,519
3371,5,235
3372,5,200
3373,5,269
3374,5,558
3375,5,669
3376,5,1543
3377,5,618
3378,5,1234
3379,5,658
3380,5,1251
3381,5,1544
3382,5,1074
3383,5,87
3384,5,942
3385,5,1212
3386,5,834
3387,5,252
3388,5,1478
3389,5,1068
3390,5,1174
3391,5,823
3392,5,1678
3393,5,1559
3394,5,945
3395,5,731
3396,5,380
3397,5,1083
3398,5,575
3399,5,278
3400,5,1473
3401,5,131
3402,5,920
3403,5,1715
3404,5,390
3405,5,1189
3406,5,1955
3407,5,1286
3408,5,1991
3409,5,1366
3410,5,45
3411,5,1133
3412,5,940
3413,5,435
3414,5,1921
3415,5,1513
3416,5,876
3417,5,820
3418,5,808
3419,5,399
3420,5,1720
3421,5,80
3422,5,582
3423,5,278
3424,5,782
3425,5,1233
3426,5,247
3427,5,1935
3428,5,103
3429,5,1003
3430,5,658
3431,5,1887
3432,5,228
3433,5,1949
3434,5,1340
3435,5,514
3436,5,921
3437,5,1586
3438,5,1534
3439,5,1243
3440,5,1565
3441,5,1551
3442,5,1644
3443,5,1604
3444,5,182
3445,5,765
3446,5,514
3447,5,725
3448,5,449
3449,5,156
3450,5,1161
3451,5,1069
3452,5,1874
3453,5,706
3454,5,1845
3455,5,732
3456,5,1622
3457,5,438
3458,5,1685
3459,5,804
3460,5,143
3461,5,1909
3462,5,1845
3463,5,876
3464,5,277
3465,5,787
3466,5,29
3467,5,1123
3468,5,685
3469,5,968
3470,5,59
3471,5,1772
3472,5,182
3473,5,1881
3474,5,736
3475,5,719
3476,5,574
3477,5,1557
3478,5,144
3479,5,918
3480,5,368
3481,5,1509
3482,5,724
3483,5,1103
3484,5,1949
3485,5,996
3486,5,255
3487,5,1114
3488,5,1090
3489,5,1612
3490,5,1587
3491,5,1922
3492,5,737
3493,5,1573
3494,5,1857
3495,5,1278
3496,5,741
3497,5,1397
3498,5,378
3499,5,655
3500,5,357
3501,5,525
3502,5,1543
3503,5,666
3504,5,479
3505,5,854
3506,5,1030
3507,5,135
3508,5,464
3509,5,711
3510,5,1373
3511,5,1708
3512,5,1829
3513,5,1484
3514,5,102
3515,5,1683
3516,5,1225
3517,5,1421
3518,5,1986
3519,5,1634
3520,5,1140
3521,5,886
3522,5,1883
3523,5,693
3524,5,1136
3525,5,839
3526,5,1107
3527,5,1963
3528,5,734
3529,5,724
3530,5,1845
3531,5,811
3532,5,820
3533,5,1630
3534,5,1803
3535,5,1958
3536,5,1593
3537,5,756
3538,5,1342
3539,5,1082
3540,5,475
3541,5,1960
3542,5,914
3543,5,110
3544,5,273
3545,5,1585
3546,5,989
3547,5,1786
3548,5,349
3549,5,19
3550,5,1784
3551,5,758
3552,5,1516
3553,5,1403
3554,5,788
3555,5,274
3556,5,1977
3557,5,1293
3558,5,688
3559,5,1031
3560,5,1448
3561,5,566
3562,5,320
3563,5,213
3564,5,111
3565,5,1334
3566,5,1196
3567,5,686
3568,5,1931
3569,5,551
3570,5,929
3571,5,1756
3572,5,1805
3573,5,1453
3574,5,335
3575,5,1989
3576,5,1935
3577,5,1611
3578,5,1625
3579,5,71
3580,5,984
3581,5,365
3582,5,1521
3583,5,1830
3584,5,785
3585,5,1650
3586,5,1471
3587,5,1084
3588,5,1353
3589,5,416
3590,5,1419
3591,5,937
3592,5,1849
3593,5,1196
3594,5,1884
3595,5,1170
3596,5,1859
3597,5,980
3598,5,1608
3599,5,46
3600,5,1248
3601,5,380
3602,5,483
3603,5,710
3604,5,1809
3605,5,364
3606,5,1808
3607,5,1380
3608,5,1347
3609,5,1882
3610,5,1799
3611,5,96
3612,5,1442
3613,5,138
3614,5,465
3615,5,1178
3616,5,1187
3617,5,1884
3618,5,471
3619,5,1076
3620,5,271
3621,5,1831
3622,5,760
3623,5,26
3624,5,1309
3625,5,552
3626,5,746
3627,5,1049
3628,5,1584
3629,5,1158
3630,5,589
3631,5,356
3632,5,321
3633,5,522
3634,5,567
3635,5,1794
3636,5,345
3637,5,757
3638,5,67
3639,5,1049
3640,5,682
3641,5,1834
3642,5,211
3643,5,1260
3644,5,1994
3645,5,1179
3646,5,1711
3647,5,1644
3648,5,448
3649,5,1972
3650,5,1049
3651,5,1379
3652,5,108
3653,5,1569
3654,5,1361
3655,5,1986
3656,5,576
3657,5,1572
3658,5,1977
3659,5,1210
3660,5,57
3661,5,394
3662,5,498
3663,5,1415
3664,5,770
3665,5,197
3666,5,445
3667,5,1774
3668,5,659
3669,5,148
3670,5,693
3671,5,1068
3672,5,358
3673,5,657
3674,5,1630
3675,5,884
3676,5,466
3677,5,757
3678,5,259
3679,5,1167
3680,5,1871
3681,5,1961
3682,5,1714
3683,5,43
3684,5,1804
3685,5,1725
3686,5,115
3687,5,1635
3688,5,1180
3689,5,750
3690,5,936
3691,5,344
3692,5,1281
3693,5,1386
3694,5,501
3695,5,399
3696,5,1225
3697,5,1146
3698,5,1049
3699,5,1447
3700,5,1175
3701,5,1424
3702,5,1117
3703,5,323
3704,5,619
3705,5,1044
3706,5,54
3707,5,1932
3708,5,68
3709,5,1323
3710,5,1271
3711,5,413
3712,5,653
3713,5,995
3714,5,219
3715,5,352
3716,5,635
3717,5,488
3718,5,814
3719,5,1547
3720,5,449
3721,5,1592
3722,5,1992
3723,5,1390
3724,5,1153
3725,5,1009
3726,5,785
3727,5,1136
3728,5,223
3729,5,1941
3730,5,38
3731,5,770
3732,5,822
3733,5,1625
3734,5,86
3735,5,215
3736,5,695
3737,5,1426
3738,5,273
3739,5,114
3740,5,75
3741,5,1277
3742,5,354
3743,5,328
3744,5,1936
3745,5,932
3746,5,1625
3747,5,125
3748,5,1706
3749,5,1670
3750,5,1256
3751,5,1269
3752,5,1377
3753,5,644
3754,5,1316
3755,5,940
3756,5,1824
3757,5,1366
3758,5,18
3759,5,1513
3760,5,100
3761,5,1261
3762,5,383
3763,5,234
3764,5,246
3765,5,372
3766,5,1915
3767,5,159
3768,5,404
3769,5,35
3770,5,465
3771,5,1084
3772,5,437
3773,5,1408
3774,5,525
3775,5,797
3776,5,1889
3777,5,1985
3778,5,1997
3779,5,1000
3780,5,656
3781,5,662
3782,5,671
3783,5,1071
3784,5,62
3785,5,1731
3786,5,1759
3787,5,670
3788,5,500
3789,5,873
3790,5,823
3791,5,251
3792,5,1435
3793,5,111
3794,5,520
3795,5,1389
3796,5,1731
3797,5,1741
3798,5,1759
3799,5,1702
3800,5,1376
3801,5,1488
3802,5,1366
3803,5,468
3804,5,742
3805,5,1291
3806,5,1222
3807,5,690
3808,5,1878
3809,5,1482
3810,5,1786
3811,5,1806
3812,5,1517
3813,5,1592
3814,5,613
3815,5,1046
3816,5,120
3817,5,1282
3818,5,1569
3819,5,106
3820,5,1704
3821,5,50
3822,5,461
3823,5,509
3824,5,855
3825,5,1849
3826,5,1754
3827,5,1009
3828,5,721
3829,5,1589
3830,5,1835
3831,5,1230
3832,5,94
3833,5,1645
3834,5,1441
3835,5,1125
3836,5,1913
3837,5,1297
3838,5,782
3839,5,1694
3840,5,288
3841,5,320
3842,5,1885
3843,5,408
3844,5,746
3845,5,1946
3846,5,727
3847,5,789
3848,5,792
3849,5,1854
3850,5,1455
3851,5,106
3852,5,1515
3853,5,92
3854,5,369
3855,5,565
3856,5,1972
3857,5,1546
3858,5,1901
3859,5,514
3860,5,63
3861,5,1022
3862,5,1702
3863,5,1581
3864,5,776
